"Longitude","Latitude","Timeslice","Biome_pollen","Biome_ensemble_simulation"
-71.25,5.56671380996704,15.5,"1","2"
3.75,1.85557150840759,15.5,"5","1"
30,1.85557150840759,15.5,"5","2"
33.75,1.85557150840759,15.5,"5","6"
37.5,1.85557150840759,15.5,"6","7"
-75,1.85557150840759,15.5,"1","2"
-67.5,1.85557150840759,15.5,"1","1"
30,-1.85557150840759,15.5,"5","6"
33.75,-1.85557150840759,15.5,"6","6"
37.5,-1.85557150840759,15.5,"1","7"
-82.5,-1.85557150840759,15.5,"1","1"
-78.75,-1.85557150840759,15.5,"1","1"
-45,-1.85557150840759,15.5,"1","1"
-37.5,-1.85557150840759,15.5,"1","1"
15,-5.56671380996704,15.5,"1","1"
37.5,-5.56671380996704,15.5,"6","1"
138.75,-5.56671380996704,15.5,"1","1"
142.5,-5.56671380996704,15.5,"1","1"
146.25,-5.56671380996704,15.5,"1","1"
-78.75,-5.56671380996704,15.5,"1","6"
-37.5,-5.56671380996704,15.5,"5","1"
30,-9.27785301208496,15.5,"5","2"
-78.75,-9.27785301208496,15.5,"1","1"
15,-12.9889888763428,15.5,"5","1"
33.75,-12.9889888763428,15.5,"5","2"
138.75,-12.9889888763428,15.5,"2","5"
-75,-12.9889888763428,15.5,"1","5"
-71.25,-12.9889888763428,15.5,"1","3"
-67.5,-12.9889888763428,15.5,"1","2"
11.25,-16.7001171112061,15.5,"6","7"
146.25,-16.7001171112061,15.5,"1","6"
-71.25,-16.7001171112061,15.5,"6","6"
-67.5,-16.7001171112061,15.5,"6","3"
-45,-16.7001171112061,15.5,"1","2"
48.75,-20.4112377166748,15.5,"3","1"
-45,-20.4112377166748,15.5,"1","2"
30,-24.1223487854004,15.5,"6","5"
-45,-24.1223487854004,15.5,"1","5"
30,-27.8334445953369,15.5,"6","7"
33.75,-27.8334445953369,15.5,"5","2"
153.75,-27.8334445953369,15.5,"2","7"
-48.75,-27.8334445953369,15.5,"1","2"
-45,-27.8334445953369,15.5,"5","2"
18.75,-31.5445232391357,15.5,"6","7"
138.75,-31.5445232391357,15.5,"7","6"
18.75,-35.2555809020996,15.5,"5","7"
22.5,-35.2555809020996,15.5,"6","7"
150,-35.2555809020996,15.5,"2","6"
176.25,-35.2555809020996,15.5,"2","3"
-71.25,-35.2555809020996,15.5,"3","6"
142.5,-38.966609954834,15.5,"2","3"
150,-38.966609954834,15.5,"2","6"
-71.25,-38.966609954834,15.5,"3","4"
146.25,-42.677604675293,15.5,"3","6"
-75,-42.677604675293,15.5,"3","4"
-71.25,-42.677604675293,15.5,"3","4"
-71.25,-46.388557434082,15.5,"2","3"
-71.25,-50.0994529724121,15.5,"6","8"
-71.25,-53.8102722167969,15.5,"6","8"
-67.5,-53.8102722167969,15.5,"6","8"
101.25,72.3615798950195,16,"4","8"
127.5,72.3615798950195,16,"3","8"
-123.75,72.3615798950195,16,"4","8"
48.75,68.6520156860352,16,"8","8"
63.75,68.6520156860352,16,"3","8"
67.5,68.6520156860352,16,"4","8"
138.75,68.6520156860352,16,"4","8"
168.75,68.6520156860352,16,"8","8"
-161.25,68.6520156860352,16,"4","8"
-157.5,68.6520156860352,16,"4","8"
-153.75,68.6520156860352,16,"6","8"
-150,68.6520156860352,16,"8","8"
-146.25,68.6520156860352,16,"4","8"
-142.5,68.6520156860352,16,"8","8"
48.75,64.9419479370117,16,"8","8"
135,64.9419479370117,16,"4","8"
142.5,64.9419479370117,16,"8","8"
146.25,64.9419479370117,16,"8","8"
172.5,64.9419479370117,16,"8","8"
176.25,64.9419479370117,16,"8","8"
-172.5,64.9419479370117,16,"8","4"
-161.25,64.9419479370117,16,"8","8"
-157.5,64.9419479370117,16,"8","8"
-150,64.9419479370117,16,"8","8"
-146.25,64.9419479370117,16,"4","8"
150,61.231575012207,16,"8","8"
153.75,61.231575012207,16,"8","8"
3.75,57.5209922790527,16,"3","8"
7.5,57.5209922790527,16,"8","8"
78.75,57.5209922790527,16,"3","4"
0,53.8102722167969,16,"8","4"
7.5,53.8102722167969,16,"8","4"
26.25,53.8102722167969,16,"4","4"
105,53.8102722167969,16,"8","8"
108.75,53.8102722167969,16,"8","8"
-11.25,53.8102722167969,16,"8","4"
-3.75,53.8102722167969,16,"8","4"
0,50.0994529724121,16,"8","4"
11.25,50.0994529724121,16,"8","4"
15,50.0994529724121,16,"3","4"
18.75,50.0994529724121,16,"3","4"
22.5,50.0994529724121,16,"8","6"
60,50.0994529724121,16,"8","8"
86.25,50.0994529724121,16,"8","6"
105,50.0994529724121,16,"4","8"
116.25,50.0994529724121,16,"6","8"
138.75,50.0994529724121,16,"4","8"
-127.5,50.0994529724121,16,"4","4"
3.75,46.388557434082,16,"8","4"
7.5,46.388557434082,16,"8","4"
11.25,46.388557434082,16,"8","4"
15,46.388557434082,16,"4","4"
22.5,46.388557434082,16,"3","3"
26.25,46.388557434082,16,"8","6"
131.25,46.388557434082,16,"4","8"
-123.75,46.388557434082,16,"4","4"
-120,46.388557434082,16,"4","8"
-116.25,46.388557434082,16,"6","8"
-112.5,46.388557434082,16,"4","8"
-108.75,46.388557434082,16,"4","8"
3.75,42.677604675293,16,"6","3"
7.5,42.677604675293,16,"3","6"
11.25,42.677604675293,16,"8","6"
15,42.677604675293,16,"8","6"
18.75,42.677604675293,16,"8","3"
22.5,42.677604675293,16,"3","6"
37.5,42.677604675293,16,"6","7"
93.75,42.677604675293,16,"7","8"
116.25,42.677604675293,16,"4","6"
123.75,42.677604675293,16,"3","3"
127.5,42.677604675293,16,"3","3"
142.5,42.677604675293,16,"4","8"
-127.5,42.677604675293,16,"3","4"
-123.75,42.677604675293,16,"3","4"
-120,42.677604675293,16,"3","4"
-112.5,42.677604675293,16,"4","8"
-108.75,42.677604675293,16,"4","6"
-105,42.677604675293,16,"6","4"
-93.75,42.677604675293,16,"3","4"
-90,42.677604675293,16,"4","4"
-71.25,42.677604675293,16,"3","3"
-7.5,42.677604675293,16,"8","3"
-3.75,42.677604675293,16,"8","6"
22.5,38.966609954834,16,"3","6"
30,38.966609954834,16,"6","6"
33.75,38.966609954834,16,"6","6"
101.25,38.966609954834,16,"3","6"
112.5,38.966609954834,16,"3","3"
116.25,38.966609954834,16,"3","3"
120,38.966609954834,16,"6","4"
123.75,38.966609954834,16,"3","3"
-123.75,38.966609954834,16,"3","4"
-120,38.966609954834,16,"3","6"
-112.5,38.966609954834,16,"3","6"
-108.75,38.966609954834,16,"4","6"
-105,38.966609954834,16,"6","4"
-93.75,38.966609954834,16,"3","3"
-90,38.966609954834,16,"3","4"
-86.25,38.966609954834,16,"3","3"
-82.5,38.966609954834,16,"3","4"
-78.75,38.966609954834,16,"4","4"
-75,38.966609954834,16,"3","3"
-11.25,38.966609954834,16,"4","3"
-3.75,38.966609954834,16,"3","6"
7.5,35.2555809020996,16,"6","7"
30,35.2555809020996,16,"6","7"
37.5,35.2555809020996,16,"6","6"
45,35.2555809020996,16,"6","6"
52.5,35.2555809020996,16,"3","7"
82.5,35.2555809020996,16,"6","8"
90,35.2555809020996,16,"6","8"
93.75,35.2555809020996,16,"6","8"
97.5,35.2555809020996,16,"8","8"
101.25,35.2555809020996,16,"6","8"
105,35.2555809020996,16,"3","7"
112.5,35.2555809020996,16,"3","3"
131.25,35.2555809020996,16,"3","3"
135,35.2555809020996,16,"3","3"
138.75,35.2555809020996,16,"3","3"
142.5,35.2555809020996,16,"3","6"
-120,35.2555809020996,16,"2","6"
-116.25,35.2555809020996,16,"2","6"
-112.5,35.2555809020996,16,"3","6"
-105,35.2555809020996,16,"4","3"
-90,35.2555809020996,16,"3","3"
-86.25,35.2555809020996,16,"3","6"
-82.5,35.2555809020996,16,"3","6"
-78.75,35.2555809020996,16,"3","3"
-3.75,35.2555809020996,16,"3","6"
33.75,31.5445232391357,16,"3","6"
82.5,31.5445232391357,16,"4","8"
97.5,31.5445232391357,16,"6","8"
101.25,31.5445232391357,16,"8","6"
108.75,31.5445232391357,16,"3","6"
112.5,31.5445232391357,16,"3","3"
120,31.5445232391357,16,"3","3"
-108.75,31.5445232391357,16,"3","6"
-97.5,31.5445232391357,16,"3","3"
-86.25,31.5445232391357,16,"2","7"
-82.5,31.5445232391357,16,"2","2"
101.25,27.8334445953369,16,"3","4"
105,27.8334445953369,16,"2","3"
120,27.8334445953369,16,"2","2"
-82.5,27.8334445953369,16,"2","2"
97.5,24.1223487854004,16,"3","3"
101.25,24.1223487854004,16,"3","3"
112.5,24.1223487854004,16,"2","2"
116.25,24.1223487854004,16,"2","2"
120,24.1223487854004,16,"2","2"
108.75,20.4112377166748,16,"2","2"
-97.5,20.4112377166748,16,"2","5"
-90,16.7001171112061,16,"1","7"
-15,16.7001171112061,16,"5","7"
-82.5,9.27785301208496,16,"1","1"
-71.25,9.27785301208496,16,"1","2"
-67.5,9.27785301208496,16,"8","7"
11.25,5.56671380996704,16,"5","6"
41.25,5.56671380996704,16,"3","6"
112.5,5.56671380996704,16,"1","1"
-75,5.56671380996704,16,"1","2"
-71.25,5.56671380996704,16,"1","2"
3.75,1.85557150840759,16,"5","1"
30,1.85557150840759,16,"6","2"
33.75,1.85557150840759,16,"6","7"
-75,1.85557150840759,16,"1","2"
30,-1.85557150840759,16,"5","6"
33.75,-1.85557150840759,16,"5","6"
37.5,-1.85557150840759,16,"2","7"
138.75,-1.85557150840759,16,"1","1"
-78.75,-1.85557150840759,16,"1","2"
-45,-1.85557150840759,16,"5","1"
-37.5,-1.85557150840759,16,"5","1"
15,-5.56671380996704,16,"1","1"
138.75,-5.56671380996704,16,"1","1"
142.5,-5.56671380996704,16,"1","1"
-78.75,-5.56671380996704,16,"1","3"
-37.5,-5.56671380996704,16,"5","1"
30,-9.27785301208496,16,"5","2"
-78.75,-9.27785301208496,16,"1","1"
-75,-9.27785301208496,16,"1","1"
15,-12.9889888763428,16,"5","3"
-75,-12.9889888763428,16,"1","2"
-71.25,-12.9889888763428,16,"1","7"
-67.5,-12.9889888763428,16,"1","2"
11.25,-16.7001171112061,16,"6","7"
146.25,-16.7001171112061,16,"6","1"
48.75,-20.4112377166748,16,"3","1"
-45,-20.4112377166748,16,"1","2"
30,-27.8334445953369,16,"5","2"
33.75,-27.8334445953369,16,"5","5"
153.75,-27.8334445953369,16,"1","7"
-48.75,-27.8334445953369,16,"5","2"
18.75,-31.5445232391357,16,"6","7"
138.75,-31.5445232391357,16,"6","6"
18.75,-35.2555809020996,16,"6","7"
150,-35.2555809020996,16,"2","6"
-71.25,-35.2555809020996,16,"3","6"
150,-38.966609954834,16,"6","3"
146.25,-42.677604675293,16,"2","3"
-75,-42.677604675293,16,"3","4"
-71.25,-42.677604675293,16,"3","3"
-71.25,-46.388557434082,16,"6","3"
-75,-50.0994529724121,16,"8","3"
-71.25,-53.8102722167969,16,"6","8"
-67.5,-53.8102722167969,16,"6","6"
97.5,76.0702438354492,16.5,"8","8"
101.25,72.3615798950195,16.5,"8","8"
127.5,72.3615798950195,16.5,"4","8"
146.25,72.3615798950195,16.5,"8","8"
90,68.6520156860352,16.5,"8","8"
165,68.6520156860352,16.5,"8","8"
168.75,68.6520156860352,16.5,"8","8"
-161.25,68.6520156860352,16.5,"8","8"
-157.5,68.6520156860352,16.5,"4","8"
-153.75,68.6520156860352,16.5,"8","8"
-150,68.6520156860352,16.5,"6","8"
48.75,64.9419479370117,16.5,"4","8"
127.5,64.9419479370117,16.5,"8","8"
135,64.9419479370117,16.5,"4","8"
142.5,64.9419479370117,16.5,"8","8"
146.25,64.9419479370117,16.5,"8","8"
176.25,64.9419479370117,16.5,"8","8"
-161.25,64.9419479370117,16.5,"4","8"
-157.5,64.9419479370117,16.5,"4","8"
-150,64.9419479370117,16.5,"8","8"
-146.25,64.9419479370117,16.5,"4","8"
-142.5,64.9419479370117,16.5,"4","8"
150,61.231575012207,16.5,"8","8"
153.75,61.231575012207,16.5,"8","8"
3.75,57.5209922790527,16.5,"8","4"
7.5,57.5209922790527,16.5,"8","8"
131.25,57.5209922790527,16.5,"8","8"
0,53.8102722167969,16.5,"8","4"
7.5,53.8102722167969,16.5,"8","4"
26.25,53.8102722167969,16.5,"3","4"
108.75,53.8102722167969,16.5,"8","8"
-11.25,53.8102722167969,16.5,"8","8"
0,50.0994529724121,16.5,"8","4"
11.25,50.0994529724121,16.5,"8","4"
15,50.0994529724121,16.5,"8","4"
18.75,50.0994529724121,16.5,"3","3"
86.25,50.0994529724121,16.5,"4","6"
90,50.0994529724121,16.5,"4","8"
105,50.0994529724121,16.5,"4","8"
116.25,50.0994529724121,16.5,"4","8"
142.5,50.0994529724121,16.5,"4","8"
-127.5,50.0994529724121,16.5,"4","4"
3.75,46.388557434082,16.5,"3","4"
7.5,46.388557434082,16.5,"8","4"
11.25,46.388557434082,16.5,"8","4"
15,46.388557434082,16.5,"8","4"
22.5,46.388557434082,16.5,"3","6"
26.25,46.388557434082,16.5,"8","6"
82.5,46.388557434082,16.5,"6","8"
131.25,46.388557434082,16.5,"3","3"
142.5,46.388557434082,16.5,"8","8"
-123.75,46.388557434082,16.5,"8","4"
-116.25,46.388557434082,16.5,"8","8"
-112.5,46.388557434082,16.5,"3","8"
-108.75,46.388557434082,16.5,"4","8"
3.75,42.677604675293,16.5,"3","3"
7.5,42.677604675293,16.5,"8","6"
11.25,42.677604675293,16.5,"8","3"
15,42.677604675293,16.5,"3","3"
18.75,42.677604675293,16.5,"4","6"
22.5,42.677604675293,16.5,"8","6"
37.5,42.677604675293,16.5,"6","7"
93.75,42.677604675293,16.5,"7","8"
116.25,42.677604675293,16.5,"6","6"
123.75,42.677604675293,16.5,"3","3"
127.5,42.677604675293,16.5,"4","3"
135,42.677604675293,16.5,"4","8"
142.5,42.677604675293,16.5,"4","8"
-127.5,42.677604675293,16.5,"3","6"
-123.75,42.677604675293,16.5,"4","4"
-120,42.677604675293,16.5,"3","4"
-116.25,42.677604675293,16.5,"4","8"
-112.5,42.677604675293,16.5,"4","8"
-108.75,42.677604675293,16.5,"4","6"
-105,42.677604675293,16.5,"6","6"
-93.75,42.677604675293,16.5,"4","8"
-90,42.677604675293,16.5,"3","8"
-71.25,42.677604675293,16.5,"3","8"
-7.5,42.677604675293,16.5,"8","3"
-3.75,42.677604675293,16.5,"3","6"
0,38.966609954834,16.5,"4","6"
22.5,38.966609954834,16.5,"3","6"
30,38.966609954834,16.5,"3","6"
33.75,38.966609954834,16.5,"6","6"
90,38.966609954834,16.5,"7","8"
93.75,38.966609954834,16.5,"3","8"
108.75,38.966609954834,16.5,"8","3"
112.5,38.966609954834,16.5,"3","4"
116.25,38.966609954834,16.5,"3","3"
123.75,38.966609954834,16.5,"6","3"
-123.75,38.966609954834,16.5,"3","4"
-120,38.966609954834,16.5,"4","6"
-112.5,38.966609954834,16.5,"3","6"
-108.75,38.966609954834,16.5,"4","8"
-105,38.966609954834,16.5,"6","6"
-90,38.966609954834,16.5,"3","3"
-86.25,38.966609954834,16.5,"3","6"
-82.5,38.966609954834,16.5,"3","4"
-78.75,38.966609954834,16.5,"3","6"
-11.25,38.966609954834,16.5,"4","3"
7.5,35.2555809020996,16.5,"3","7"
30,35.2555809020996,16.5,"6","7"
45,35.2555809020996,16.5,"6","7"
52.5,35.2555809020996,16.5,"3","7"
90,35.2555809020996,16.5,"4","8"
93.75,35.2555809020996,16.5,"3","8"
101.25,35.2555809020996,16.5,"4","8"
105,35.2555809020996,16.5,"3","4"
108.75,35.2555809020996,16.5,"3","6"
112.5,35.2555809020996,16.5,"3","3"
131.25,35.2555809020996,16.5,"3","3"
135,35.2555809020996,16.5,"3","3"
138.75,35.2555809020996,16.5,"3","3"
142.5,35.2555809020996,16.5,"3","6"
-120,35.2555809020996,16.5,"2","6"
-116.25,35.2555809020996,16.5,"3","6"
-112.5,35.2555809020996,16.5,"3","6"
-108.75,35.2555809020996,16.5,"4","7"
-105,35.2555809020996,16.5,"8","6"
-90,35.2555809020996,16.5,"3","3"
-86.25,35.2555809020996,16.5,"3","6"
-82.5,35.2555809020996,16.5,"3","6"
-78.75,35.2555809020996,16.5,"3","3"
-75,35.2555809020996,16.5,"3","4"
-3.75,35.2555809020996,16.5,"3","6"
33.75,31.5445232391357,16.5,"2","6"
82.5,31.5445232391357,16.5,"4","8"
101.25,31.5445232391357,16.5,"8","8"
108.75,31.5445232391357,16.5,"3","6"
120,31.5445232391357,16.5,"3","7"
-101.25,31.5445232391357,16.5,"8","3"
-97.5,31.5445232391357,16.5,"3","3"
-86.25,31.5445232391357,16.5,"3","7"
-82.5,31.5445232391357,16.5,"2","2"
101.25,27.8334445953369,16.5,"3","4"
105,27.8334445953369,16.5,"2","3"
-82.5,27.8334445953369,16.5,"2","2"
97.5,24.1223487854004,16.5,"3","3"
101.25,24.1223487854004,16.5,"3","6"
112.5,24.1223487854004,16.5,"1","2"
116.25,24.1223487854004,16.5,"2","2"
120,24.1223487854004,16.5,"2","2"
112.5,20.4112377166748,16.5,"2","2"
116.25,20.4112377166748,16.5,"3","2"
-97.5,20.4112377166748,16.5,"2","5"
-90,16.7001171112061,16.5,"1","7"
-15,16.7001171112061,16.5,"5","7"
-71.25,9.27785301208496,16.5,"1","2"
11.25,5.56671380996704,16.5,"5","6"
41.25,5.56671380996704,16.5,"6","6"
-75,5.56671380996704,16.5,"1","2"
-71.25,5.56671380996704,16.5,"1","2"
3.75,1.85557150840759,16.5,"5","1"
30,1.85557150840759,16.5,"5","2"
33.75,1.85557150840759,16.5,"5","7"
37.5,1.85557150840759,16.5,"5","7"
-75,1.85557150840759,16.5,"1","2"
15,-1.85557150840759,16.5,"1","1"
30,-1.85557150840759,16.5,"5","6"
37.5,-1.85557150840759,16.5,"5","7"
-82.5,-1.85557150840759,16.5,"1","2"
-78.75,-1.85557150840759,16.5,"1","3"
-45,-1.85557150840759,16.5,"1","1"
15,-5.56671380996704,16.5,"1","1"
30,-5.56671380996704,16.5,"5","2"
138.75,-5.56671380996704,16.5,"1","1"
142.5,-5.56671380996704,16.5,"1","1"
-78.75,-5.56671380996704,16.5,"1","3"
-37.5,-5.56671380996704,16.5,"5","1"
30,-9.27785301208496,16.5,"5","2"
15,-12.9889888763428,16.5,"5","5"
-75,-12.9889888763428,16.5,"1","2"
-67.5,-12.9889888763428,16.5,"1","2"
11.25,-16.7001171112061,16.5,"6","1"
146.25,-16.7001171112061,16.5,"1","1"
-71.25,-16.7001171112061,16.5,"6","5"
-67.5,-16.7001171112061,16.5,"6","7"
48.75,-20.4112377166748,16.5,"3","1"
-45,-20.4112377166748,16.5,"1","2"
-45,-24.1223487854004,16.5,"5","5"
33.75,-27.8334445953369,16.5,"5","2"
153.75,-27.8334445953369,16.5,"2","7"
-48.75,-27.8334445953369,16.5,"5","2"
138.75,-31.5445232391357,16.5,"6","6"
18.75,-35.2555809020996,16.5,"6","7"
22.5,-35.2555809020996,16.5,"6","7"
176.25,-35.2555809020996,16.5,"3","3"
-71.25,-35.2555809020996,16.5,"3","6"
142.5,-38.966609954834,16.5,"2","3"
146.25,-42.677604675293,16.5,"3","3"
-75,-42.677604675293,16.5,"3","4"
-71.25,-42.677604675293,16.5,"3","4"
-71.25,-46.388557434082,16.5,"6","6"
97.5,76.0702438354492,17,"8","8"
101.25,72.3615798950195,17,"8","8"
116.25,72.3615798950195,17,"4","8"
131.25,72.3615798950195,17,"8","8"
146.25,72.3615798950195,17,"8","8"
48.75,68.6520156860352,17,"8","8"
67.5,68.6520156860352,17,"3","8"
90,68.6520156860352,17,"8","8"
-161.25,68.6520156860352,17,"8","8"
-157.5,68.6520156860352,17,"4","8"
-153.75,68.6520156860352,17,"8","8"
-150,68.6520156860352,17,"8","8"
-142.5,68.6520156860352,17,"4","8"
48.75,64.9419479370117,17,"8","8"
135,64.9419479370117,17,"4","8"
142.5,64.9419479370117,17,"8","8"
146.25,64.9419479370117,17,"8","8"
176.25,64.9419479370117,17,"8","8"
-172.5,64.9419479370117,17,"8","8"
-161.25,64.9419479370117,17,"8","8"
-157.5,64.9419479370117,17,"8","8"
-150,64.9419479370117,17,"4","8"
-146.25,64.9419479370117,17,"8","8"
150,61.231575012207,17,"8","8"
153.75,61.231575012207,17,"8","8"
3.75,57.5209922790527,17,"8","8"
7.5,57.5209922790527,17,"8","8"
0,53.8102722167969,17,"8","4"
26.25,53.8102722167969,17,"3","4"
82.5,53.8102722167969,17,"6","4"
105,53.8102722167969,17,"8","8"
108.75,53.8102722167969,17,"8","8"
-11.25,53.8102722167969,17,"8","4"
0,50.0994529724121,17,"3","4"
11.25,50.0994529724121,17,"3","4"
15,50.0994529724121,17,"8","8"
18.75,50.0994529724121,17,"3","4"
60,50.0994529724121,17,"8","8"
86.25,50.0994529724121,17,"4","6"
90,50.0994529724121,17,"6","8"
105,50.0994529724121,17,"8","8"
3.75,46.388557434082,17,"8","4"
7.5,46.388557434082,17,"8","4"
11.25,46.388557434082,17,"8","4"
15,46.388557434082,17,"4","4"
22.5,46.388557434082,17,"8","4"
26.25,46.388557434082,17,"4","6"
131.25,46.388557434082,17,"3","8"
138.75,46.388557434082,17,"8","8"
142.5,46.388557434082,17,"3","8"
-123.75,46.388557434082,17,"4","4"
-120,46.388557434082,17,"3","8"
-112.5,46.388557434082,17,"4","8"
-108.75,46.388557434082,17,"4","8"
3.75,42.677604675293,17,"3","3"
7.5,42.677604675293,17,"8","6"
11.25,42.677604675293,17,"8","3"
18.75,42.677604675293,17,"4","3"
22.5,42.677604675293,17,"6","6"
86.25,42.677604675293,17,"6","8"
93.75,42.677604675293,17,"7","8"
116.25,42.677604675293,17,"6","6"
123.75,42.677604675293,17,"3","3"
127.5,42.677604675293,17,"4","3"
142.5,42.677604675293,17,"4","8"
-127.5,42.677604675293,17,"3","6"
-123.75,42.677604675293,17,"3","4"
-112.5,42.677604675293,17,"6","8"
-108.75,42.677604675293,17,"8","8"
-105,42.677604675293,17,"4","6"
-93.75,42.677604675293,17,"4","8"
-90,42.677604675293,17,"4","8"
-71.25,42.677604675293,17,"3","8"
-7.5,42.677604675293,17,"8","3"
-3.75,42.677604675293,17,"3","6"
22.5,38.966609954834,17,"6","6"
30,38.966609954834,17,"6","6"
101.25,38.966609954834,17,"3","8"
112.5,38.966609954834,17,"3","3"
116.25,38.966609954834,17,"7","3"
123.75,38.966609954834,17,"4","3"
-120,38.966609954834,17,"8","6"
-112.5,38.966609954834,17,"3","6"
-108.75,38.966609954834,17,"4","8"
-105,38.966609954834,17,"8","6"
-86.25,38.966609954834,17,"3","4"
-82.5,38.966609954834,17,"4","4"
-78.75,38.966609954834,17,"3","6"
-11.25,38.966609954834,17,"4","3"
-3.75,38.966609954834,17,"3","6"
7.5,35.2555809020996,17,"3","7"
52.5,35.2555809020996,17,"6","7"
93.75,35.2555809020996,17,"6","8"
97.5,35.2555809020996,17,"8","8"
101.25,35.2555809020996,17,"3","8"
105,35.2555809020996,17,"4","6"
108.75,35.2555809020996,17,"6","4"
112.5,35.2555809020996,17,"3","3"
116.25,35.2555809020996,17,"6","3"
131.25,35.2555809020996,17,"3","3"
135,35.2555809020996,17,"3","6"
138.75,35.2555809020996,17,"3","3"
142.5,35.2555809020996,17,"3","6"
-120,35.2555809020996,17,"2","6"
-116.25,35.2555809020996,17,"2","6"
-112.5,35.2555809020996,17,"3","6"
-108.75,35.2555809020996,17,"3","8"
-105,35.2555809020996,17,"3","6"
-90,35.2555809020996,17,"3","3"
-86.25,35.2555809020996,17,"3","6"
-82.5,35.2555809020996,17,"3","6"
-78.75,35.2555809020996,17,"3","3"
-3.75,35.2555809020996,17,"3","6"
33.75,31.5445232391357,17,"3","6"
97.5,31.5445232391357,17,"6","8"
101.25,31.5445232391357,17,"8","8"
105,31.5445232391357,17,"3","4"
120,31.5445232391357,17,"3","3"
-97.5,31.5445232391357,17,"3","3"
-93.75,31.5445232391357,17,"3","3"
-86.25,31.5445232391357,17,"2","3"
-82.5,31.5445232391357,17,"2","3"
101.25,27.8334445953369,17,"3","4"
105,27.8334445953369,17,"2","3"
120,27.8334445953369,17,"3","2"
-82.5,27.8334445953369,17,"2","2"
97.5,24.1223487854004,17,"3","6"
101.25,24.1223487854004,17,"3","6"
112.5,24.1223487854004,17,"1","2"
116.25,24.1223487854004,17,"2","2"
120,24.1223487854004,17,"2","2"
108.75,20.4112377166748,17,"2","2"
116.25,20.4112377166748,17,"3","2"
-101.25,20.4112377166748,17,"3","2"
-97.5,20.4112377166748,17,"2","6"
-90,16.7001171112061,17,"1","7"
-82.5,9.27785301208496,17,"1","7"
-71.25,9.27785301208496,17,"1","2"
11.25,5.56671380996704,17,"5","1"
41.25,5.56671380996704,17,"3","6"
112.5,5.56671380996704,17,"1","1"
-75,5.56671380996704,17,"1","2"
-71.25,5.56671380996704,17,"1","2"
3.75,1.85557150840759,17,"5","1"
30,1.85557150840759,17,"5","5"
33.75,1.85557150840759,17,"5","7"
37.5,1.85557150840759,17,"5","7"
-75,1.85557150840759,17,"1","3"
-67.5,1.85557150840759,17,"1","1"
30,-1.85557150840759,17,"5","6"
37.5,-1.85557150840759,17,"1","7"
-82.5,-1.85557150840759,17,"1","2"
-45,-1.85557150840759,17,"1","1"
-37.5,-1.85557150840759,17,"5","1"
15,-5.56671380996704,17,"1","1"
37.5,-5.56671380996704,17,"6","7"
138.75,-5.56671380996704,17,"1","1"
142.5,-5.56671380996704,17,"1","1"
146.25,-5.56671380996704,17,"1","1"
-78.75,-5.56671380996704,17,"1","3"
-37.5,-5.56671380996704,17,"5","1"
30,-9.27785301208496,17,"5","2"
15,-12.9889888763428,17,"5","5"
33.75,-12.9889888763428,17,"5","2"
-75,-12.9889888763428,17,"1","5"
-71.25,-12.9889888763428,17,"1","7"
-67.5,-12.9889888763428,17,"1","3"
11.25,-16.7001171112061,17,"6","7"
146.25,-16.7001171112061,17,"2","6"
-63.75,-16.7001171112061,17,"1","2"
48.75,-20.4112377166748,17,"5","1"
-45,-20.4112377166748,17,"1","2"
-45,-24.1223487854004,17,"1","5"
33.75,-27.8334445953369,17,"5","2"
153.75,-27.8334445953369,17,"2","6"
-48.75,-27.8334445953369,17,"1","2"
18.75,-31.5445232391357,17,"6","7"
138.75,-31.5445232391357,17,"6","6"
22.5,-35.2555809020996,17,"6","7"
-71.25,-35.2555809020996,17,"3","6"
142.5,-38.966609954834,17,"2","3"
-71.25,-38.966609954834,17,"3","4"
146.25,-42.677604675293,17,"3","3"
-75,-42.677604675293,17,"3","4"
-71.25,-42.677604675293,17,"3","3"
-71.25,-46.388557434082,17,"3","4"
97.5,76.0702438354492,17.5,"8","8"
101.25,72.3615798950195,17.5,"4","8"
146.25,72.3615798950195,17.5,"8","8"
48.75,68.6520156860352,17.5,"8","8"
67.5,68.6520156860352,17.5,"3","8"
90,68.6520156860352,17.5,"8","8"
168.75,68.6520156860352,17.5,"8","8"
-161.25,68.6520156860352,17.5,"8","8"
-157.5,68.6520156860352,17.5,"4","8"
-153.75,68.6520156860352,17.5,"6","8"
-150,68.6520156860352,17.5,"8","8"
-138.75,68.6520156860352,17.5,"4","8"
48.75,64.9419479370117,17.5,"8","8"
135,64.9419479370117,17.5,"8","8"
142.5,64.9419479370117,17.5,"8","8"
146.25,64.9419479370117,17.5,"8","8"
172.5,64.9419479370117,17.5,"8","8"
176.25,64.9419479370117,17.5,"8","8"
-172.5,64.9419479370117,17.5,"8","8"
-161.25,64.9419479370117,17.5,"4","8"
-157.5,64.9419479370117,17.5,"8","8"
-150,64.9419479370117,17.5,"8","8"
-146.25,64.9419479370117,17.5,"4","8"
-142.5,64.9419479370117,17.5,"4","8"
-135,64.9419479370117,17.5,"8","8"
150,61.231575012207,17.5,"8","8"
153.75,61.231575012207,17.5,"8","8"
3.75,57.5209922790527,17.5,"8","8"
7.5,57.5209922790527,17.5,"8","8"
37.5,57.5209922790527,17.5,"3","8"
